tournament_id,tournament_date,player_id,surname,given_name,player_name,country,city,place,points,source_url,scraped_at
53955,2026-01-24,45956,Бікметов,Максим,Бікметов Максим,UKR,Покровськ,9-16,17.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,98299,Котик,Игорь,Котик Игорь,ESP,Marbella,9-16,17.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,86276,Левочкин,Володимир,Левочкин Володимир,POL,Wrocław,9-16,17.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,68408,Трачук,Кірілл,Трачук Кірілл,UKR,Хмельницький,9-16,17.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,1632,Шумелюк,Александр,Шумелюк Александр,UKR,Київ,9-16,17.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,194,Dubenko,Ihor,Dubenko Ihor,POL,Wrocław,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,96995,Lobov,Maksym,Lobov Maksym,CYP,Limassol,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,100580,Paulau,Vitali,Paulau Vitali,LIT,Вильнюс,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,82628,Sergeyev,Sergiy,Sergeyev Sergiy,LAT,Rīga,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,41351,Багацький,Денис,Багацький Денис,UKR,Одеса,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,98039,Одарюк,Михаил,Одарюк Михаил,ESP,Benidorm,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,87671,Скукіс,Володимир,Скукіс Володимир,POL,Warszawa,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,80597,Юрочкін,Петро,Юрочкін Петро,UKR,Одеса,17-24,13.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,85155,Havadziuk,Serhii,Havadziuk Serhii,POL,Wrocław,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,85159,Knysh,Andrii,Knysh Andrii,POL,Wrocław,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,100566,Zayanchkouski,Anton,Zayanchkouski Anton,POL,Warszawa,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,7205,Гранкин,Ярослав,Гранкин Ярослав,UKR,Кривий Ріг,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,90817,Денисенко,Игорь,Денисенко Игорь,ARE,Dubai,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,94439,Дмитрюк,Андрій,Дмитрюк Андрій,POL,Warszawa,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,43938,Таланенко,Олександр,Таланенко Олександр,POL,Wrocław,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,39029,Череватый,Денис,Череватый Денис,UKR,Одеса,25-32,9.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,25198,Aguzov,Igor,Aguzov Igor,ESP,Barcelona,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,86227,Borovskyi,Andrii,Borovskyi Andrii,POL,Wrocław,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,86222,Dzinhel,Vitalii,Dzinhel Vitalii,POL,Wrocław,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,96997,Klubkov,Dmytro,Klubkov Dmytro,POL,Warszawa,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,87813,Polovko,Volodymyr,Polovko Volodymyr,POL,Warszawa,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,87679,Stratu,Oleg,Stratu Oleg,MDA,Chisinau,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,93605,Демидов,Максим,Демидов Максим,POL,Варшава,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,100025,Рупаевский,Адик,Рупаевский Адик,ESP,Benidorm,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,42211,Стерпул,Ілля,Стерпул Ілля,UKR,Кропивницький,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,87908,Тихонов,Роман,Тихонов Роман,POL,Warszawa,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
53955,2026-01-24,62612,Томин,Анатолий,Томин Анатолий,ESP,Valencia,33-43,5.5,https://tournamentservice.net/embed/53955/standing,2026-08-24T15:03:07.759267+00:00
